name,lattice_constant,band_gap,isMetal,magnetic_moment
Ti-Mo-C-CN-OCl,3.113,0.0,True,0.3909
Ti-Mo-C-CN-OCN,3.185,0.0,True,-0.0000
Ti-Mo-C-CN-OH,3.166,0.0,True,-0.0000
Ti-Mo-C-CN-PO,3.178,0.0,True,0.0564
Ti-Mo-C-CN-SCN,3.314,0.0,True,0.0000
Ti-Mo-C-F-Br,3.313,0.0,True,-0.0000
Ti-Mo-C-F-Cl,3.246,0.0,True,0.1182
Ti-Mo-C-F-F,3.295,0.0,True,-0.0000
Ti-Mo-C-F-H,3.184,0.0,True,-0.0000
Ti-Mo-C-F-OCN,3.276,0.0,True,0.0000
Ti-Mo-C-F-OH,3.216,0.0,True,-0.0000
Ti-Mo-C-H-H,3.063,0.0,True,0.1551
Ti-Mo-C-H-OCN,3.140,0.0,True,-0.0000
Ti-Mo-C-H-OH,3.109,0.0,True,0.0000
Ti-Mo-C-NCO-Br,3.234,0.0,True,-0.0000
Ti-Mo-C-NCO-Cl,3.200,0.0,True,-0.0000
Ti-Mo-C-NCO-F,3.274,0.0,True,-0.0000
Ti-Mo-C-NCO-H,3.135,0.0,True,0.0000
Ti-Mo-C-NCO-NCO,3.184,0.0,True,-0.0000
Ti-Mo-C-NCO-NCS,3.211,0.0,True,0.0000
Ti-Mo-C-NCO-O,3.128,0.0,True,0.0000
Ti-Mo-C-NCO-OCN,3.184,0.0,True,-0.0000
Ti-Mo-C-NCO-OH,3.163,0.0,True,-0.0000
Ti-Mo-C-NCO-PO,3.189,0.0,True,0.0000
Ti-Mo-C-NCO-SCN,3.255,0.0,True,-0.0000
Ti-Mo-C-NCS-Br,3.305,0.0,True,0.0008
Ti-Mo-C-NCS-Cl,3.235,0.0,True,0.0087
Ti-Mo-C-NCS-F,3.300,0.0,True,0.0648
Ti-Mo-C-NCS-H,3.164,0.0,True,0.1716
Ti-Mo-C-NCS-NCS,3.270,0.0,True,-0.0000
Ti-Mo-C-NCS-O,3.163,0.0,True,0.0822
Ti-Mo-C-NCS-OCN,3.253,0.0,True,-0.0000
Ti-Mo-C-NCS-OH,3.195,0.0,True,0.0001
Ti-Mo-C-NCS-PO,3.212,0.0,True,0.0003
Ti-Mo-C-NCS-SCN,3.342,0.0,True,-0.0000
Ti-Mo-C-NO-Br,3.241,0.0,True,0.5003
Ti-Mo-C-NO-Cl,3.207,0.0,True,0.5200
Ti-Mo-C-NO-F,3.241,0.0,True,0.5228
Ti-Mo-C-NO-H,3.083,0.0,True,1.3713
Ti-Mo-C-NO-NCO,3.142,0.0,True,1.6713
Ti-Mo-C-NO-NCS,3.173,0.0,True,1.6146
Ti-Mo-C-NO-NO,3.106,0.0,True,1.1964
Ti-Mo-C-NO-O,3.090,0.0,True,1.1766
Ti-Mo-C-NO-OCl,3.068,0.0,True,1.4782
Ti-Mo-C-NO-OCN,3.178,0.0,True,0.5236
Ti-Mo-C-NO-OH,3.157,0.0,True,0.4886
Ti-Mo-C-NO-PO,3.148,0.0,True,1.2071
Ti-Mo-C-NO-SCN,3.213,0.0,True,1.7420
Ti-Mo-C-O-Br,3.133,0.0,True,-0.0000
Ti-Mo-C-O-Cl,3.102,0.0,True,0.0204
Ti-Mo-C-OCl-Br,3.347,0.0,True,0.3043
Ti-Mo-C-OCl-Cl,3.087,0.0,True,-0.1960
Ti-Mo-C-OCl-F,3.145,0.0,True,-0.6175
Ti-Mo-C-OCl-H,3.028,0.0,True,0.1614
Ti-Mo-C-OCl-NCO,3.084,0.0,True,-0.2713
Ti-Mo-C-OCl-NCS,3.104,0.0,True,0.3294
Ti-Mo-C-OCl-O,3.045,0.0,True,0.3675
Ti-Mo-C-OCl-OCl,3.038,0.0,True,0.6071
Ti-Mo-C-OCl-OCN,3.086,0.0,True,0.2680
Ti-Mo-C-OCl-OH,3.059,0.0,True,0.3013
Ti-Mo-C-OCl-PO,3.082,0.0,True,0.5202
Ti-Mo-C-OCl-SCN,3.362,0.0,True,0.4350
Ti-Mo-C-OCN-OCN,3.183,0.0,True,-0.0000
Ti-Mo-C-O-F,3.163,0.0,True,0.0501
Ti-Mo-C-O-H,3.036,0.0,True,-0.0740
Ti-Mo-C-OH-OCN,3.157,0.0,True,-0.0000
Ti-Mo-C-OH-OH,3.128,0.0,True,0.0396
Ti-Mo-C-O-O,3.055,0.0,True,0.0003
Ti-Mo-C-O-OCN,3.099,0.0,True,0.0000
Ti-Mo-C-O-OH,3.073,0.0,True,0.0009
Ti-Mo-C-PO-Br,3.305,0.0,True,0.0054
Ti-Mo-C-PO-Cl,3.165,0.0,True,-0.0000
Ti-Mo-C-PO-F,3.289,0.0,True,-0.0000
Ti-Mo-C-PO-H,3.067,0.0,True,0.0000
Ti-Mo-C-PO-O,3.099,0.0,True,-0.0000
Ti-Mo-C-PO-OCN,3.154,0.0,True,0.0001
Ti-Mo-C-PO-OH,3.126,0.0,True,0.0631
Ti-Mo-C-PO-PO,3.134,0.0,True,-0.0000
Ti-Mo-C-SCN-Br,3.410,0.0,True,0.0697
Ti-Mo-C-SCN-Cl,3.375,0.0,True,0.0701
Ti-Mo-C-SCN-F,3.363,0.0,True,0.0468
Ti-Mo-C-SCN-H,3.224,0.0,True,-0.0000
Ti-Mo-C-SCN-O,3.207,0.0,True,0.0003
Ti-Mo-C-SCN-OCN,3.346,0.0,True,-0.0000
Ti-Mo-C-SCN-OH,3.330,0.0,True,-0.0000
Ti-Mo-C-SCN-PO,3.282,0.0,True,0.0000
Ti-Mo-C-SCN-SCN,3.434,0.0,True,0.0001
Ti-Mo-N-Br-Br,3.407,0.0,True,0.6638
Ti-Mo-N-Br-H,3.295,0.0,True,0.9453
Ti-Mo-N-Br-OCN,3.369,0.0,True,0.7188
Ti-Mo-N-Br-OH,3.362,0.0,True,0.7093
Ti-Mo-N-Cl-Br,3.373,0.0,True,0.7079
Ti-Mo-N-Cl-Cl,3.343,0.0,True,0.7363
Ti-Mo-N-Cl-H,3.205,0.0,True,-0.0000
Ti-Mo-N-Cl-OCN,3.346,0.0,True,0.6652
Ti-Mo-N-Cl-OH,3.269,0.0,True,1.0161
Ti-Mo-N-CN-Br,3.323,0.0,True,0.6506
Ti-Mo-N-CN-Cl,3.252,0.0,True,0.0000
Ti-Mo-N-CN-CN,3.209,0.0,True,0.0000
Ti-Mo-N-CN-F,3.331,0.0,True,0.6830
Ti-Mo-N-CN-H,3.165,0.0,True,-0.0000
Ti-Mo-N-CN-NCO,3.224,0.0,True,-0.0000
Ti-Mo-N-CN-NCS,3.284,0.0,True,0.9934
Ti-Mo-N-CN-NO,3.138,0.0,True,0.2344
Ti-Mo-N-CN-O,3.144,0.0,True,-0.0000
Ti-Mo-N-CN-OCl,3.127,0.0,True,0.0026
Ti-Mo-N-CN-OCN,3.278,0.0,True,1.0000
Ti-Mo-N-CN-OH,3.222,0.0,True,0.1904
Ti-Mo-N-CN-PO,3.173,0.0,True,0.0024
Ti-Mo-N-CN-SCN,3.330,0.0,True,0.1174
Ti-Mo-N-F-Br,3.345,0.0,True,0.6788
Ti-Mo-N-F-Cl,3.315,0.0,True,0.9233
Ti-Mo-N-F-F,3.341,0.0,True,0.5757
Ti-Mo-N-F-H,3.217,0.0,True,0.0001
Ti-Mo-N-F-OCN,3.332,0.0,True,0.7178
Ti-Mo-N-F-OH,3.274,0.0,True,1.0154
Ti-Mo-N-H-H,3.082,0.0,True,0.3481
Ti-Mo-N-H-OCN,3.192,0.0,True,-0.0051
Ti-Mo-N-H-OH,3.166,0.0,True,0.1201
Ti-Mo-N-NCO-Br,3.282,0.0,True,-0.0225
Ti-Mo-N-NCO-Cl,3.248,0.0,True,0.0000
Ti-Mo-N-NCO-F,3.329,0.0,True,0.6756
Ti-Mo-N-NCO-H,3.174,0.0,True,-0.0055
Ti-Mo-N-NCO-NCO,3.224,0.0,True,0.0000
Ti-Mo-N-NCO-NCS,3.280,0.0,True,0.9993
Ti-Mo-N-NCO-O,3.147,0.0,True,0.0276
Ti-Mo-N-NCO-OCN,3.275,0.0,True,1.0000
Ti-Mo-N-NCO-OH,3.220,0.0,True,0.0586
Ti-Mo-N-NCO-PO,3.181,0.0,True,0.0873
Ti-Mo-N-NCO-SCN,3.325,0.0,True,-0.0000
Ti-Mo-N-NCS-Br,3.344,0.0,True,0.6784
Ti-Mo-N-NCS-Cl,3.315,0.0,True,0.8452
Ti-Mo-N-NCS-F,3.341,0.0,True,0.5738
Ti-Mo-N-NCS-H,3.193,0.0,True,0.0000
Ti-Mo-N-NCS-NCS,3.316,0.0,True,0.7430
Ti-Mo-N-NCS-O,3.183,0.0,True,0.0790
Ti-Mo-N-NCS-OCN,3.331,0.0,True,0.6845
Ti-Mo-N-NCS-OH,3.284,0.0,True,1.0000
Ti-Mo-N-NCS-PO,3.213,0.0,True,0.1078
Ti-Mo-N-NCS-SCN,3.361,0.0,True,-0.0003
Ti-Mo-N-NO-Br,3.257,0.0,True,0.2843
Ti-Mo-N-NO-Cl,3.130,0.0,True,1.0222
Ti-Mo-N-NO-F,3.299,0.0,True,0.9926
Ti-Mo-N-NO-H,3.075,0.0,True,1.0319
Ti-Mo-N-NO-NCO,3.124,0.0,True,1.0782
Ti-Mo-N-NO-NCS,3.150,0.0,True,1.3474
Ti-Mo-N-NO-NO,3.088,0.0,True,0.9891
Ti-Mo-N-NO-O,3.087,0.0,True,1.3016
Ti-Mo-N-NO-OCl,3.074,0.0,True,1.5471
Ti-Mo-N-NO-OCN,3.131,0.0,True,1.2056
Ti-Mo-N-NO-OH,3.100,0.0,True,1.0593
Ti-Mo-N-NO-PO,3.124,0.0,True,0.7992
Ti-Mo-N-NO-SCN,3.186,0.0,True,1.1708
Ti-Mo-N-O-Br,3.427,1.097,False,0.0000
Ti-Mo-N-O-Cl,3.096,0.0,True,-0.0000
Ti-Mo-N-OCl-Br,3.328,0.0,True,1.0000
Ti-Mo-N-OCl-Cl,3.419,0.0,True,0.8376
Ti-Mo-N-OCl-F,3.316,0.0,True,1.0014
Ti-Mo-N-OCl-H,3.028,0.0,True,-0.2240
Ti-Mo-N-OCl-NCO,3.397,0.0,True,0.7624
Ti-Mo-N-OCl-NCS,3.424,0.0,True,0.9738
Ti-Mo-N-OCl-O,3.045,0.0,True,0.2225
Ti-Mo-N-OCl-OCl,3.036,0.0,True,0.5139
Ti-Mo-N-OCl-OCN,3.294,0.0,True,1.0077
Ti-Mo-N-OCl-OH,3.054,0.0,True,0.1150
Ti-Mo-N-OCl-PO,3.090,0.0,True,0.3890
Ti-Mo-N-OCl-SCN,3.469,0.0,True,0.9997
Ti-Mo-N-OCN-OCN,3.301,0.0,True,0.7240
Ti-Mo-N-O-F,3.164,0.0,True,-0.0009
Ti-Mo-N-O-H,3.037,0.0,True,0.1560
Ti-Mo-N-OH-OCN,3.217,0.0,True,0.0000
Ti-Mo-N-OH-OH,3.184,0.0,True,-0.0400
Ti-Mo-N-O-O,3.055,0.0,True,0.1396
Ti-Mo-N-O-OCN,3.094,0.0,True,-0.0000
Ti-Mo-N-O-OH,3.067,0.0,True,-0.0000
Ti-Mo-N-PO-Br,3.336,0.0,True,0.7496
Ti-Mo-N-PO-Cl,3.168,0.0,True,0.0000
Ti-Mo-N-PO-F,3.325,0.0,True,0.3243
Ti-Mo-N-PO-H,3.081,0.0,True,-0.0002
Ti-Mo-N-PO-O,3.114,0.0,True,0.0000
Ti-Mo-N-PO-OCN,3.308,0.0,True,0.4825
Ti-Mo-N-PO-OH,3.285,0.0,True,0.5750
Ti-Mo-N-PO-PO,3.135,0.0,True,0.0000
Ti-Mo-N-SCN-Br,3.455,0.0,True,0.1926
Ti-Mo-N-SCN-Cl,3.430,0.0,True,0.1562
Ti-Mo-N-SCN-F,3.413,0.0,True,0.0533
Ti-Mo-N-SCN-H,3.267,0.0,True,0.0783
Ti-Mo-N-SCN-O,3.285,0.109,False,-0.0000
Ti-Mo-N-SCN-OCN,3.413,0.0,True,-0.0531
Ti-Mo-N-SCN-OH,3.399,0.0,True,0.2108
Ti-Mo-N-SCN-PO,3.271,0.0,True,-0.0000
Ti-Mo-N-SCN-SCN,3.503,0.0,True,0.1079
Ti-Nb-C-Br-Br,3.376,0.0,True,-0.0000
Ti-Nb-C-Br-H,3.235,0.0,True,-0.0000
Ti-Nb-C-Br-OCN,3.308,0.0,True,0.0000
Ti-Nb-C-Br-OH,3.283,0.0,True,0.0000
Ti-Nb-C-Cl-Br,3.334,0.0,True,-0.0000
Ti-Nb-C-Cl-Cl,3.294,0.0,True,0.0000
Ti-Nb-C-Cl-H,3.185,0.0,True,-0.0000
Ti-Nb-C-Cl-OCN,3.265,0.0,True,0.0000
Ti-Nb-C-Cl-OH,3.233,0.0,True,0.0000
Ti-Nb-C-CN-Br,3.302,0.0,True,0.0000
Ti-Nb-C-CN-Cl,3.261,0.0,True,0.0000
Ti-Nb-C-CN-CN,3.228,0.0,True,0.0000
Ti-Nb-C-CN-F,3.263,0.0,True,-0.0000
Ti-Nb-C-CN-H,3.161,0.0,True,-0.0199
Ti-Nb-C-CN-NCO,3.226,0.0,True,0.0000
Ti-Nb-C-CN-NCS,3.258,0.0,True,-0.0000
Ti-Nb-C-CN-NO,3.176,0.0,True,0.9733
Ti-Nb-C-CN-O,3.152,0.0,True,0.0000
Ti-Nb-C-CN-OCl,3.137,0.0,True,0.6164
Ti-Nb-C-CN-OCN,3.233,0.0,True,0.0000
Ti-Nb-C-CN-OH,3.190,0.0,True,0.0005
Ti-Nb-C-CN-PO,3.195,0.0,True,0.1771
Ti-Nb-C-CN-SCN,3.313,0.0,True,0.0000
Ti-Nb-C-F-Br,3.316,0.0,True,-0.0000
Ti-Nb-C-F-Cl,3.289,0.0,True,0.0000
Ti-Nb-C-F-F,3.280,0.0,True,-0.0000
Ti-Nb-C-F-H,3.223,0.0,True,0.0855
Ti-Nb-C-F-OCN,3.260,0.0,True,0.0000
Ti-Nb-C-F-OH,3.237,0.0,True,0.0543
Ti-Nb-C-H-H,3.099,0.0,True,-0.0000
Ti-Nb-C-H-OCN,3.165,0.0,True,-0.0000
Ti-Nb-C-H-OH,3.130,0.0,True,0.0181
Ti-Nb-C-NCO-Br,3.292,0.0,True,-0.0000
Ti-Nb-C-NCO-Cl,3.254,0.0,True,-0.0000
Ti-Nb-C-NCO-F,3.257,0.0,True,0.0000
Ti-Nb-C-NCO-H,3.157,0.0,True,-0.0000
Ti-Nb-C-NCO-NCO,3.210,0.0,True,0.0001
Ti-Nb-C-NCO-NCS,3.248,0.0,True,-0.0000
Ti-Nb-C-NCO-O,3.157,0.0,True,0.0000
Ti-Nb-C-NCO-OCN,3.226,0.0,True,-0.0000
Ti-Nb-C-NCO-OH,3.182,0.0,True,-0.0003
Ti-Nb-C-NCO-PO,3.195,0.0,True,0.0002
Ti-Nb-C-NCO-SCN,3.286,0.0,True,-0.0000
Ti-Nb-C-NCS-Br,3.325,0.0,True,-0.0000
Ti-Nb-C-NCS-Cl,3.288,0.0,True,0.0000
Ti-Nb-C-NCS-F,3.286,0.0,True,0.0000
Ti-Nb-C-NCS-H,3.192,0.0,True,0.0411
Ti-Nb-C-NCS-NCS,3.281,0.0,True,-0.0000
Ti-Nb-C-NCS-O,3.179,0.0,True,0.0000
Ti-Nb-C-NCS-OCN,3.261,0.0,True,0.0000
Ti-Nb-C-NCS-OH,3.237,0.0,True,0.0000
Ti-Nb-C-NCS-PO,3.228,0.0,True,0.0004
Ti-Nb-C-NCS-SCN,3.339,0.0,True,0.0000
Ti-Nb-C-NO-Br,3.278,0.0,True,0.8928
Ti-Nb-C-NO-Cl,3.240,0.0,True,0.9607
Ti-Nb-C-NO-F,3.254,0.0,True,1.0926
Ti-Nb-C-NO-H,3.128,0.0,True,1.0080
Ti-Nb-C-NO-NCO,3.211,0.0,True,0.9979
Ti-Nb-C-NO-NCS,3.238,0.0,True,1.0274
Ti-Nb-C-NO-NO,3.147,0.0,True,2.3601
Ti-Nb-C-NO-O,3.175,0.131,False,-0.0000
Ti-Nb-C-NO-OCl,3.160,0.0,True,0.5120
Ti-Nb-C-NO-OCN,3.217,0.0,True,0.9748
Ti-Nb-C-NO-OH,3.195,0.0,True,0.9183
Ti-Nb-C-NO-PO,3.199,0.0,True,0.8339
Ti-Nb-C-NO-SCN,3.277,0.0,True,1.2630
Ti-Nb-C-O-Br,3.172,0.0,True,0.0000
Ti-Nb-C-O-Cl,3.135,0.0,True,0.0001
Ti-Nb-C-OCl-Cl,3.119,0.0,True,0.6056
Ti-Nb-C-OCl-F,3.171,0.0,True,0.3905
Ti-Nb-C-OCl-H,3.066,0.0,True,0.1999
Ti-Nb-C-OCl-NCO,3.109,0.0,True,0.5246
Ti-Nb-C-OCl-NCS,3.131,0.0,True,0.5989
Ti-Nb-C-OCl-O,3.093,0.0,True,0.5121
Ti-Nb-C-OCl-OCl,3.084,0.0,True,0.4938
Ti-Nb-C-OCl-OCN,3.115,0.0,True,0.5525
Ti-Nb-C-OCl-OH,3.093,0.0,True,1.6081
Ti-Nb-C-OCl-PO,3.107,0.0,True,0.3867
Ti-Nb-C-OCl-SCN,3.290,0.0,True,0.7744
Ti-Nb-C-OCN-OCN,3.227,0.0,True,-0.0000
Ti-Nb-C-O-F,3.182,0.0,True,0.0000
Ti-Nb-C-O-H,3.078,0.0,True,0.0000
Ti-Nb-C-OH-OCN,3.179,0.0,True,0.0265
Ti-Nb-C-OH-OH,3.149,0.0,True,0.0002
Ti-Nb-C-O-O,3.103,0.0,True,0.0000
Ti-Nb-C-O-OCN,3.126,0.0,True,0.0000
Ti-Nb-C-O-OH,3.106,0.0,True,0.9991
Ti-Nb-C-PO-Br,3.302,0.0,True,0.0000
Ti-Nb-C-PO-Cl,3.209,0.0,True,-0.0000
Ti-Nb-C-PO-F,3.267,0.0,True,0.0000
Ti-Nb-C-PO-H,3.107,0.0,True,-0.0000
Ti-Nb-C-PO-O,3.133,0.016,False,0.0000
Ti-Nb-C-PO-OCN,3.187,0.0,True,0.0000
Ti-Nb-C-PO-OH,3.160,0.0,True,0.0014
Ti-Nb-C-PO-PO,3.147,0.0,True,0.0046
Ti-Nb-C-SCN-Br,3.406,0.0,True,0.0002
Ti-Nb-C-SCN-Cl,3.367,0.0,True,0.0002
Ti-Nb-C-SCN-F,3.348,0.0,True,-0.0000
Ti-Nb-C-SCN-H,3.250,0.0,True,-0.0008
Ti-Nb-C-SCN-O,3.229,0.0,True,0.0040
Ti-Nb-C-SCN-OCN,3.335,0.0,True,0.0000
Ti-Nb-C-SCN-OH,3.313,0.0,True,-0.0001
Ti-Nb-C-SCN-PO,3.287,0.0,True,0.0000
Ti-Nb-C-SCN-SCN,3.423,0.0,True,-0.0001
Ti-Nb-N-Br-Br,3.404,0.0,True,0.0000
Ti-Nb-N-Br-H,3.246,0.0,True,0.2942
Ti-Nb-N-Br-OCN,3.346,0.0,True,0.0000
Ti-Nb-N-Br-OH,3.317,0.0,True,0.0001
Ti-Nb-N-Cl-Br,3.361,0.0,True,-0.0000
Ti-Nb-N-Cl-Cl,3.320,0.0,True,-0.0000
Ti-Nb-N-Cl-H,3.195,0.0,True,-0.0000
Ti-Nb-N-Cl-OCN,3.301,0.0,True,0.0941
Ti-Nb-N-Cl-OH,3.214,0.0,True,0.0148
Ti-Nb-N-CN-Br,3.314,0.0,True,-0.0000
Ti-Nb-N-CN-Cl,3.229,0.0,True,0.0001
Ti-Nb-N-CN-CN,3.203,0.0,True,0.0000
Ti-Nb-N-CN-F,3.297,0.0,True,-0.0000
Ti-Nb-N-CN-H,3.160,0.0,True,-0.0000
Ti-Nb-N-CN-NCO,3.203,0.0,True,0.0001
Ti-Nb-N-CN-NCS,3.233,0.0,True,0.0006
Ti-Nb-N-CN-NO,3.166,0.0,True,1.1399
Ti-Nb-N-CN-O,3.158,0.0,True,0.0000
Ti-Nb-N-CN-OCl,3.140,0.0,True,0.6327
Ti-Nb-N-CN-OCN,3.249,0.0,True,-0.0000
Ti-Nb-N-CN-OH,3.179,0.0,True,0.0002
Ti-Nb-N-CN-PO,3.192,0.0,True,0.0000
Ti-Nb-N-CN-SCN,3.290,0.0,True,0.0000
Ti-Nb-N-F-Br,3.296,0.0,True,0.0000
Ti-Nb-N-F-Cl,3.266,0.0,True,0.0000
Ti-Nb-N-F-F,3.317,0.0,True,-0.0000
Ti-Nb-N-F-H,3.212,0.0,True,-0.0000
Ti-Nb-N-F-OCN,3.262,0.0,True,0.0250
Ti-Nb-N-F-OH,3.236,0.0,True,0.0114
Ti-Nb-N-H-H,3.088,0.0,True,0.0000
Ti-Nb-N-H-OCN,3.161,0.0,True,-0.0000
Ti-Nb-N-H-OH,3.131,0.0,True,0.0593
Ti-Nb-N-NCO-Br,3.310,0.0,True,-0.0000
Ti-Nb-N-NCO-Cl,3.227,0.0,True,0.0139
Ti-Nb-N-NCO-F,3.295,0.0,True,0.0320
Ti-Nb-N-NCO-H,3.164,0.0,True,-0.0000
Ti-Nb-N-NCO-NCO,3.202,0.0,True,0.0000
Ti-Nb-N-NCO-NCS,3.228,0.0,True,-0.0000
Ti-Nb-N-NCO-O,3.159,0.0,True,0.0000
Ti-Nb-N-NCO-OCN,3.209,0.0,True,0.0000
Ti-Nb-N-NCO-OH,3.182,0.0,True,0.0228
Ti-Nb-N-NCO-PO,3.213,0.0,True,0.0509
Ti-Nb-N-NCO-SCN,3.286,0.0,True,0.0000
Ti-Nb-N-NCS-Br,3.345,0.0,True,0.0000
Ti-Nb-N-NCS-Cl,3.305,0.0,True,0.0000
Ti-Nb-N-NCS-F,3.320,0.0,True,0.0000
Ti-Nb-N-NCS-H,3.193,0.0,True,-0.0000
Ti-Nb-N-NCS-NCS,3.293,0.0,True,-0.0000
Ti-Nb-N-NCS-O,3.187,0.0,True,0.0000
Ti-Nb-N-NCS-OCN,3.290,0.0,True,0.0000
Ti-Nb-N-NCS-OH,3.210,0.0,True,0.0001
Ti-Nb-N-NCS-PO,3.231,0.0,True,0.0000
Ti-Nb-N-NCS-SCN,3.319,0.0,True,0.0000
Ti-Nb-N-NO-Br,3.301,0.237,False,0.0000
Ti-Nb-N-NO-Cl,3.151,0.0,True,1.3004
Ti-Nb-N-NO-F,3.247,0.0,True,1.0681
Ti-Nb-N-NO-H,3.227,0.147,False,0.0000
Ti-Nb-N-NO-NCO,3.254,0.213,False,-0.0000
Ti-Nb-N-NO-NCS,3.280,0.400,False,0.0000
Ti-Nb-N-NO-NO,3.145,0.0,True,1.9500
Ti-Nb-N-NO-O,3.119,0.0,True,1.0084
Ti-Nb-N-NO-OCl,3.101,0.0,True,1.5196
Ti-Nb-N-NO-OCN,3.268,0.206,False,-0.0000
Ti-Nb-N-NO-OH,3.113,0.0,True,1.1764
Ti-Nb-N-NO-PO,3.147,0.0,True,0.9641
Ti-Nb-N-NO-SCN,3.197,0.0,True,0.7692
Ti-Nb-N-O-Br,3.144,0.0,True,-0.0000
Ti-Nb-N-O-Cl,3.111,0.0,True,0.0000
Ti-Nb-N-OCl-Br,3.375,0.0,True,0.1229
Ti-Nb-N-OCl-Cl,3.094,0.0,True,-0.2201
Ti-Nb-N-OCl-F,3.160,0.0,True,0.6214
Ti-Nb-N-OCl-H,3.050,0.0,True,0.3848
Ti-Nb-N-OCl-NCO,3.092,0.0,True,0.3927
Ti-Nb-N-OCl-NCS,3.124,0.0,True,-0.1598
Ti-Nb-N-OCl-O,3.087,0.0,True,0.3901
Ti-Nb-N-OCl-OCl,3.078,0.0,True,0.7769
Ti-Nb-N-OCl-OCN,3.090,0.0,True,0.3970
Ti-Nb-N-OCl-OH,3.064,0.0,True,0.1974
Ti-Nb-N-OCl-PO,3.100,0.0,True,0.6356
Ti-Nb-N-OCl-SCN,3.388,0.0,True,0.0001
Ti-Nb-N-OCN-OCN,3.263,0.0,True,0.1725
Ti-Nb-N-O-F,3.182,0.0,True,-0.0000
Ti-Nb-N-O-H,3.060,0.0,True,-0.0000
Ti-Nb-N-OH-OCN,3.183,0.0,True,-0.0000
Ti-Nb-N-OH-OH,3.153,0.0,True,-0.1330
Ti-Nb-N-O-O,3.098,0.0,True,-0.0000
Ti-Nb-N-O-OCN,3.103,0.0,True,0.0000
Ti-Nb-N-O-OH,3.098,0.0,True,0.9997
Ti-Nb-N-PO-Br,3.318,0.0,True,0.0000
Ti-Nb-N-PO-Cl,3.182,0.0,True,0.0081
Ti-Nb-N-PO-F,3.299,0.0,True,0.0000
Ti-Nb-N-PO-H,3.098,0.0,True,0.1059
Ti-Nb-N-PO-O,3.139,0.0,True,-0.0000
Ti-Nb-N-PO-OCN,3.165,0.0,True,0.0516
Ti-Nb-N-PO-OH,3.141,0.0,True,0.0649
Ti-Nb-N-PO-PO,3.147,0.0,True,0.1218
Ti-Nb-N-SCN-Br,3.431,0.0,True,-0.0000
Ti-Nb-N-SCN-Cl,3.400,0.0,True,0.0000
Ti-Nb-N-SCN-F,3.386,0.0,True,0.0000
Ti-Nb-N-SCN-H,3.304,0.0,True,0.0001
Ti-Nb-N-SCN-O,3.237,0.0,True,0.0001
Ti-Nb-N-SCN-OCN,3.375,0.0,True,-0.0045
Ti-Nb-N-SCN-OH,3.349,0.0,True,0.0001
Ti-Nb-N-SCN-PO,3.309,0.0,True,-0.0000
Ti-Nb-N-SCN-SCN,3.397,0.0,True,0.0000
Ti-Sc-C-Br-H,3.290,0.0,True,0.0818
Ti-Sc-C-Br-OCN,3.324,0.0,True,0.0209
Ti-Sc-C-Br-OH,3.299,0.0,True,0.0783
Ti-Sc-C-Cl-Br,3.360,0.0,True,0.0000
Ti-Sc-C-Cl-H,3.240,0.0,True,0.0637
Ti-Sc-C-Cl-OCN,3.278,0.0,True,0.0000
Ti-Sc-C-Cl-OH,3.253,0.0,True,-0.0002
Ti-Sc-C-CN-Br,3.334,0.0,True,-0.0764
Ti-Sc-C-CN-Cl,3.288,0.0,True,-0.0735
Ti-Sc-C-CN-F,3.272,0.0,True,-0.0000
Ti-Sc-C-CN-H,3.208,0.0,True,-0.0000
Ti-Sc-C-CN-NCO,3.250,0.0,True,-0.0000
Ti-Sc-C-CN-NCS,3.292,0.0,True,0.0006
Ti-Sc-C-CN-NO,3.260,0.0,True,1.0001
Ti-Sc-C-CN-O,3.246,1.495,False,0.0000
Ti-Sc-C-CN-OCl,3.232,0.0,True,0.8929
Ti-Sc-C-CN-OCN,3.249,0.0,True,-0.0000
Ti-Sc-C-CN-OH,3.226,0.0,True,-0.0000
Ti-Sc-C-CN-PO,3.232,0.0,True,0.0000
Ti-Sc-C-CN-SCN,3.356,0.0,True,-0.0001
Ti-Sc-C-F-Br,3.334,0.0,True,0.0367
Ti-Sc-C-F-Cl,3.304,0.0,True,0.0201
Ti-Sc-C-F-H,3.243,0.0,True,0.0783
Ti-Sc-C-F-OCN,3.265,0.0,True,0.0318
Ti-Sc-C-F-OH,3.264,0.0,True,0.0571
Ti-Sc-C-H-OCN,3.200,0.0,True,-0.0000
Ti-Sc-C-H-OH,3.175,0.0,True,0.0123
Ti-Sc-C-NCO-Br,3.318,0.0,True,0.0000
Ti-Sc-C-NCO-Cl,3.275,0.0,True,-0.0000
Ti-Sc-C-NCO-F,3.262,0.0,True,0.0000
Ti-Sc-C-NCO-H,3.200,0.0,True,0.0004
Ti-Sc-C-NCO-NCS,3.281,0.0,True,0.0000
Ti-Sc-C-NCO-O,3.232,2.079,False,0.0000
Ti-Sc-C-NCO-OCN,3.239,0.0,True,-0.0000
Ti-Sc-C-NCO-OH,3.218,0.0,True,-0.0103
Ti-Sc-C-NCO-PO,3.221,0.0,True,-0.0000
Ti-Sc-C-NCO-SCN,3.341,0.0,True,0.0000
Ti-Sc-C-NCS-Br,3.354,0.0,True,0.0065
Ti-Sc-C-NCS-Cl,3.313,0.0,True,0.0000
